location,route,direction,distance,level,year,month,week,day_night,hour,weather,age,gender,cause_L,cause_S,pattern,pave,dir_curv,slope,surface_condition,pavment_condition,car_type,car_standard,최초사고지점_도로시설,지점명,dead,injury,acc_cars,defeat,state,arrive_time,ambulance_arrive_time,people_rescue_time,towtruck_arrive_time,rescue_time,block_time,handling_time,damage,danger_point
시흥지사,서울외곽순환,일산,112,C,2006,2,수요일,주간,18,안개,30,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,건조,양호,승합(중형),9인승,램프,산본I/C램프,0,1,1,1,1,10,0,0,0,0,0,20,688600,85
시흥지사,서울외곽순환,일산,100.4,C,2006,3,수요일,야간,4,맑음,30,여자,운전자과실,졸음,차-시설,콘크리트,우커브 500 이상,평탄,건조,양호,승용(자가),,본선,본선,0,1,1,0,1,10,0,0,0,0,40,70,2672100,70
시흥지사,서울외곽순환,일산,95.7,C,2006,4,목요일,야간,5,맑음,30,남자,운전자과실,기타,차-시설,아스팔트,직선,평탄,건조,양호,트레일러,25톤,TG,시흥영업소,0,0,1,2,1,5,0,0,0,0,20,20,1868300,70
시흥지사,서울외곽순환,일산,109.3,C,2006,5,수요일,주간,14,맑음,50,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,승합(소형),9인승,터널,수암터널입구부,0,0,1,1,3,10,0,0,0,0,30,30,19900000,85
시흥지사,서울외곽순환,일산,97.3,C,2006,6,토요일,야간,5,비,50,남자,운전자과실,과속,차-시설,콘크리트,직선,평탄,습기,양호,화물(대형),98톤,램프,안현 J/C 램프,0,1,1,0,4,10,0,0,0,0,20,100,4094800,115
시흥지사,서울외곽순환,일산,104.4,B,2006,6,일요일,주간,6,맑음,40,남자,운전자과실,추월불량,추돌,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(소형),1톤,본선,본선,1,0,2,1,1,5,0,0,0,0,25,45,0,180
시흥지사,서울외곽순환,일산,96.3,C,2006,6,토요일,주간,16,맑음,50,남자,운전자과실,주시태만,추돌,콘크리트,직선,평탄,건조,소성변경,승용(자가),,본선,본선,0,0,2,3,3,10,0,0,0,0,20,20,1141300,140
시흥지사,서울외곽순환,일산,95.3,C,2006,7,금요일,주간,10,비,40,남자,운전자과실,주시태만,차-시설,콘크리트,직선,평탄,습기,양호,화물(중형),4.5톤,TG,시흥TG,0,0,1,2,1,5,0,0,0,0,0,20,450000,70
시흥지사,서울외곽순환,일산,106.3,C,2006,8,화요일,주간,17,맑음,20,남자,운전자과실,과속,차-시설,콘크리트,우커브 500 미만,내리막 3% 이상,건조,양호,화물(소형),2톤,램프,조남J/C,0,0,1,2,3,5,0,0,0,0,80,95,631300,100
시흥지사,서울외곽순환,일산,96,C,2006,8,수요일,주간,6,맑음,20,남자,차량결함,엔진과열,화재,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,본선,본선,0,0,1,0,1,10,0,0,0,0,25,25,1779100,40
시흥지사,서울외곽순환,일산,95.3,C,2006,9,목요일,야간,19,맑음,30,남자,차량결함,엔진과열,화재,콘크리트,직선,평탄,건조,양호,승합(소형),3인승,본선,본선,0,0,1,0,4,10,0,0,0,0,40,50,2639000,85
시흥지사,서울외곽순환,일산,98.7,C,2006,9,일요일,야간,4,맑음,20,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,10,0,0,0,0,0,20,416000,55
시흥지사,서울외곽순환,일산,111.7,C,2006,9,금요일,주간,17,맑음,50,여자,운전자과실,주시태만,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,터널,수리T/N 입구부,0,2,4,5,1,15,0,0,0,0,25,70,204400,250
시흥지사,서울외곽순환,일산,95.3,C,2006,10,수요일,주간,11,맑음,30,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,TG,시흥TG2번입구,0,0,1,1,1,10,0,0,0,0,0,25,1113000,55
시흥지사,서울외곽순환,일산,106.3,C,2006,10,일요일,주간,12,비,20,남자,운전자과실,과속,차-시설,콘크리트,우커브 500 미만,내리막 3% 이상,습기,양호,승용(JEEP),,램프,조남J/C,0,0,1,2,1,5,0,0,0,0,10,15,430000,70
시흥지사,서울외곽순환,일산,112.5,B,2006,11,수요일,야간,2,비,40,남자,운전자과실,통행위반,충돌,콘크리트,우커브 500 미만,오르막 3% 이상,습기,양호,승용(자가),,본선,본선,2,0,2,3,1,25,0,0,0,0,60,85,0,310
시흥지사,서울외곽순환,일산,102.9,C,2006,11,수요일,주간,15,맑음,60,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,승합(소형),9인승,본선,본선,0,1,1,2,1,15,0,0,0,0,30,50,820000,100
인천지사,서울외곽순환,일산,84.2,C,2007,1,일요일,야간,4,맑음,30,남자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,1,1,1,1,10,0,0,0,0,20,25,8284010,85
인천지사,서울외곽순환,일산,83.1,C,2007,2,일요일,주간,13,맑음,30,남자,운전자과실,추월불량,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,2,2,4,4,5,0,0,0,0,10,50,1450670,230
인천지사,서울외곽순환,일산,82,C,2007,2,일요일,야간,2,흐림,40,남자,운전자과실,기타,차-시설,아스팔트,우커브 500 미만,내리막 3% 미만,건조,양호,승용(영업),,램프,계양I/C램프,0,1,1,2,1,14,0,0,0,0,0,30,12004300,100
인천지사,서울외곽순환,일산,91.2,C,2007,2,화요일,야간,1,맑음,20,남자,기타,기타,차-시설,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,2,1,0,1,11,0,0,0,0,50,55,839690,100
인천지사,서울외곽순환,일산,88.6,C,2007,3,금요일,야간,18,맑음,40,남자,운전자과실,주시태만,차-시설,아스팔트,우커브 500 미만,내리막 3% 미만,건조,양호,승용(자가),,교량,송내I/C 진출부,0,0,1,1,1,25,0,0,0,0,0,25,6281000,55
인천지사,서울외곽순환,일산,77.5,C,2007,4,목요일,주간,16,맑음,40,남자,차량결함,타이어 파손,차-시설,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,본선,본선,0,0,1,2,1,10,0,0,0,0,0,50,384150,70
인천지사,서울외곽순환,일산,91.3,C,2007,4,토요일,주간,6,흐림,40,남자,운전자과실,졸음,차-시설,아스팔트,우커브 500 이상,평탄,건조,양호,승용(자가),,본선,본선,0,0,2,4,1,10,0,0,0,0,0,30,405660,125
인천지사,서울외곽순환,일산,70.2,C,2007,5,목요일,주간,13,흐림,20,여자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,1,2,3,1,25,0,0,0,0,20,50,2998000,140
인천지사,서울외곽순환,일산,89.9,C,2007,5,토요일,주간,6,비,30,남자,운전자과실,기타,차-시설,아스팔트,직선,평탄,습기,양호,화물(중형),5톤,교량,부천고가교,0,1,1,1,3,22,0,0,0,0,100,100,2804950,115
인천지사,서울외곽순환,일산,76.4,C,2007,5,일요일,주간,6,맑음,30,남자,운전자과실,주시태만,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,TG,김포T/G,0,0,1,1,1,10,0,0,0,0,10,35,2350000,55
인천지사,서울외곽순환,일산,87.1,C,2007,6,토요일,주간,22,맑음,20,남자,운전자과실,음주,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,진출입부,중동IC,0,1,2,2,1,10,0,0,0,0,0,70,1879400,125
인천지사,서울외곽순환,일산,70,A,2007,7,일요일,주간,18,맑음,50,남자,운전자과실,기타,차-시설,아스팔트,직선,평탄,건조,양호,승합(대형),45인승,램프,일산IC램프(판교~일산),1,11,2,1,1,15,0,0,0,0,70,135,2492120,510
인천지사,서울외곽순환,일산,75.2,C,2007,7,화요일,주간,12,맑음,30,남자,운전자과실,핸들과대조작,단독,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(중형),2.5톤,램프,.,0,0,1,2,1,16,0,0,0,0,70,90,5481500,70
인천지사,서울외곽순환,일산,82,C,2007,8,수요일,주간,14,흐림,40,남자,차량결함,동력전달장치,차-시설,아스팔트,좌커브 500 이상,내리막 3% 미만,건조,양호,화물(대형),24톤,램프,계양I/C,0,0,1,2,1,2,0,0,0,0,10,10,1045000,70
인천지사,서울외곽순환,일산,75.3,C,2007,8,월요일,주간,14,맑음,30,남자,운전자과실,기타,차-시설,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(중형),5톤,램프,김포I/C,0,0,1,2,1,15,0,0,0,0,10,120,2151600,70
인천지사,서울외곽순환,일산,70,C,2007,8,화요일,야간,3,흐림,40,여자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승용(영업),,램프,일산진출램프,0,1,1,1,1,5,0,0,0,0,45,50,3360990,85
인천지사,서울외곽순환,일산,93.6,C,2007,8,수요일,주간,6,비,30,남자,운전자과실,핸들과대조작,추돌,콘크리트,직선,오르막 3% 미만,습기,양호,승용(JEEP),,본선,본선,0,0,2,2,3,16,0,0,0,0,48,50,1958000,125
인천지사,서울외곽순환,일산,91.3,C,2007,8,화요일,주간,11,비,40,남자,운전자과실,핸들과대조작,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,습기,양호,화물(소형),3.5톤,본선,본선,0,0,1,1,1,2,0,0,0,0,19,30,2269300,55
인천지사,서울외곽순환,일산,71.9,C,2007,8,일요일,주간,7,맑음,20,여자,운전자과실,음주,차-시설,아스팔트,우커브 500 미만,오르막 3% 미만,건조,양호,승용(자가),,램프,자유로IC,0,0,1,1,1,17,0,0,0,0,23,30,15055000,55
인천지사,서울외곽순환,일산,77.8,C,2007,8,월요일,주간,14,맑음,40,남자,차량결함,타이어 파손,차-시설,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,본선,본선,0,0,1,2,1,7,0,0,0,0,0,13,926200,70
인천지사,서울외곽순환,일산,85.4,C,2007,8,수요일,주간,17,맑음,50,남자,운전자과실,추월불량,차-시설,아스팔트,직선,평탄,건조,양호,승용(JEEP),,본선,본선,0,0,2,3,1,10,0,0,0,0,55,55,1304600,110
인천지사,서울외곽순환,일산,82.1,C,2007,9,일요일,주간,7,비,50,남자,운전자과실,기타,차-시설,아스팔트,좌커브 500 미만,내리막 3% 미만,습기,양호,승용(JEEP),,램프,계양I/C(임학방면),0,0,1,1,1,1,0,0,0,0,31,31,805200,55
인천지사,서울외곽순환,일산,82.1,C,2007,9,일요일,주간,7,비,0,남자,운전자과실,기타,차-시설,아스팔트,좌커브 500 미만,내리막 3% 미만,습기,양호,승용(JEEP),,램프,계양I/C(임학방면),0,0,1,1,1,0,0,0,0,0,29,29,714200,55
인천지사,서울외곽순환,일산,82.3,C,2007,9,일요일,주간,9,흐림,30,여자,운전자과실,기타,단독,아스팔트,좌커브 500 미만,내리막 3% 미만,습기,양호,승용(자가),,램프,계양I/C(임학방면)램프,0,0,1,1,1,2,0,0,0,0,6,6,1054900,55
인천지사,서울외곽순환,일산,74.8,B,2007,9,수요일,주간,12,비,20,남자,운전자과실,주시태만,차-사람,아스팔트,좌커브 500 이상,평탄,습기,양호,승용(자가),,본선,본선,1,0,2,4,1,15,0,0,0,0,20,35,0,225
인천지사,서울외곽순환,일산,84,C,2007,10,월요일,야간,20,맑음,30,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,진출입부,서운분기점,0,0,1,2,1,0,0,0,0,0,0,45,897600,70
인천지사,서울외곽순환,일산,70.7,C,2007,10,화요일,주간,17,맑음,20,남자,차량결함,타이어 파손,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,20,0,0,0,0,0,35,1026300,55
인천지사,서울외곽순환,일산,77.3,C,2007,11,월요일,야간,18,맑음,40,남자,운전자과실,주시태만,추돌,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(소형),1톤,본선,본선,0,1,2,4,1,5,0,0,0,0,25,30,948800,155
인천지사,서울외곽순환,일산,69.9,C,2007,11,수요일,야간,3,눈,40,남자,운전자과실,핸들과대조작,차-시설,아스팔트,좌커브 500 미만,내리막 3% 미만,적설,양호,승용(영업),,램프,일산I/C,0,0,1,1,1,0,0,0,0,0,0,40,1557600,55
인천지사,서울외곽순환,일산,70,C,2007,11,수요일,주간,7,흐림,60,남자,운전자과실,통행위반,차-시설,아스팔트,직선,오르막 3% 미만,적설,양호,승용(자가),,램프,일산IC램프,0,0,1,2,1,0,0,0,0,0,0,70,1469510,70
인천지사,서울외곽순환,일산,72.2,C,2007,12,화요일,야간,5,맑음,30,여자,운전자과실,음주,단독,아스팔트,우커브 500 미만,오르막 3% 미만,건조,양호,승용(JEEP),,램프,자유로j/c램프,0,0,1,2,1,20,0,0,0,0,0,40,16637850,70
동서울지사,서울외곽순환,일산,121.1,C,2007,2,토요일,주간,8,맑음,30,남자,차량결함,제동장치,차-시설,콘크리트,직선,평탄,건조,양호,화물(중형),2.5톤,TG,청계T/G하6번부스,0,0,1,1,1,5,0,0,0,0,40,40,5824400,55
동서울지사,서울외곽순환,일산,121.4,C,2007,2,화요일,주간,15,비,40,남자,차량결함,기타,단독,콘크리트,직선,평탄,적설,양호,화물(중형),5톤,TG,청계T/G광장,0,0,1,2,1,5,0,0,0,0,170,170,0,70
동서울지사,서울외곽순환,일산,122,C,2007,4,토요일,야간,3,맑음,30,남자,차량결함,기타,단독,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,2,3,20,0,0,0,0,50,60,2100600,100
동서울지사,서울외곽순환,일산,124.1,C,2007,5,수요일,야간,20,비,40,남자,운전자과실,과속,차-시설,아스팔트,직선,오르막 3% 미만,습기,양호,화물(대형),5톤,본선,본선,0,1,1,2,4,5,0,0,0,0,0,80,3234700,145
동서울지사,서울외곽순환,일산,115.4,C,2007,5,목요일,야간,1,비,40,남자,운전자과실,과속,차-시설,아스팔트,좌커브 500 미만,내리막 3% 미만,습기,양호,승용(자가),,본선,본선,0,0,3,5,1,15,0,0,0,0,10,15,330400,165
동서울지사,서울외곽순환,일산,121.4,C,2007,5,토요일,주간,10,맑음,30,남자,차량결함,제동장치,차-시설,콘크리트,직선,평탄,건조,양호,승합(대형),45인승,TG,청계T/G,0,0,2,3,1,2,0,0,0,0,22,22,1564400,110
동서울지사,서울외곽순환,일산,123.2,C,2007,6,일요일,주간,7,맑음,30,남자,운전자과실,졸음,단독,아스팔트,직선,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,9,0,0,0,0,20,20,1979100,55
동서울지사,서울외곽순환,일산,124.9,C,2007,6,금요일,주간,14,맑음,60,여자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,2,1,15,0,0,0,0,15,15,1366200,70
동서울지사,서울외곽순환,일산,116.4,C,2007,6,일요일,주간,16,맑음,30,남자,운전자과실,핸들과대조작,차-시설,아스팔트,좌커브 500 이상,평탄,건조,양호,화물(소형),1톤,본선,본선,0,1,1,0,3,30,0,0,0,0,100,100,330400,100
동서울지사,서울외곽순환,일산,123.4,C,2007,7,일요일,야간,1,비,40,남자,운전자과실,과속,차-시설,아스팔트,직선,오르막 3% 미만,습기,양호,승용(영업),,본선,본선,0,0,1,1,1,20,0,0,0,0,10,30,1950900,55
동서울지사,서울외곽순환,일산,127.6,C,2007,7,화요일,주간,14,맑음,30,남자,차량결함,기타,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,화물(중형),8톤,본선,본선,0,0,2,4,1,25,0,0,0,0,30,30,0,125
동서울지사,서울외곽순환,일산,117.2,C,2007,9,토요일,주간,11,비,50,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,평탄,습기,양호,화물(소형),1톤,본선,본선,0,1,1,2,3,25,0,0,0,0,30,30,1329000,130
동서울지사,서울외곽순환,일산,122,C,2007,9,목요일,야간,0,비,30,남자,운전자과실,과속,차-시설,아스팔트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,2,1,25,0,0,0,0,50,50,1788200,70
동서울지사,서울외곽순환,일산,122.8,C,2007,10,목요일,주간,10,맑음,20,남자,운전자과실,핸들과대조작,추돌,아스팔트,직선,평탄,건조,양호,화물(중형),3.5톤,본선,본선,0,1,2,3,1,18,0,0,0,0,40,40,0,140
동서울지사,서울외곽순환,일산,121.6,C,2007,10,토요일,야간,3,맑음,40,남자,운전자과실,주시태만,차-시설,아스팔트,직선,평탄,건조,양호,승용(JEEP),,TGHi,청계영업소,0,0,1,2,1,11,0,0,0,0,4,13,4390000,70
동서울지사,서울외곽순환,일산,116.2,C,2007,11,목요일,야간,21,맑음,40,남자,차량결함,타이어 파손,단독,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,본선,본선,0,0,1,1,3,20,0,0,0,0,130,90,0,85
동서울지사,서울외곽순환,일산,119.2,C,2007,11,월요일,야간,20,맑음,40,여자,차량결함,타이어 파손,단독,콘크리트,직선,평탄,건조,양호,승용(자가),,교량,학의대교,0,0,1,1,1,10,0,0,0,0,20,20,330460,55
동서울지사,서울외곽순환,일산,121.4,B,2007,12,토요일,야간,1,눈,40,남자,운전자과실,과속,차-사람,아스팔트,직선,평탄,기타,양호,승용(자가),,본선,본선,0,1,3,5,1,30,0,0,0,0,70,70,0,195
시흥지사,서울외곽순환,일산,109,B,2007,3,목요일,주간,7,맑음,40,여자,운전자과실,기타,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,승용(자가),,터널,수암TN,1,1,2,1,1,10,0,0,0,0,45,50,0,210
시흥지사,서울외곽순환,일산,95.7,C,2007,3,목요일,주간,7,흐림,40,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,트레일러,24톤,TG,시흥 TG,0,0,1,2,1,14,0,0,0,0,0,20,1400000,70
시흥지사,서울외곽순환,일산,96,C,2007,3,토요일,주간,12,맑음,30,남자,기타,기타,차-시설,아스팔트,직선,평탄,건조,양호,트레일러,25톤,교량,계수4교,0,0,1,2,1,60,0,0,0,0,0,105,9310000,70
시흥지사,서울외곽순환,일산,109.3,C,2007,5,화요일,야간,2,비,30,남자,운전자과실,과속,차-시설,콘크리트,직선,평탄,습기,양호,승용(자가),,터널,수암터널입구부,0,0,1,1,1,25,0,0,0,0,95,95,2362000,55
시흥지사,서울외곽순환,일산,100.5,B,2007,5,일요일,주간,17,맑음,30,남자,운전자과실,핸들과대조작,단독,콘크리트,우커브 500 이상,평탄,건조,양호,승용(JEEP),,본선,본선,1,0,1,2,1,10,0,0,0,0,55,60,0,170
시흥지사,서울외곽순환,일산,106.3,C,2007,6,월요일,주간,15,맑음,20,남자,운전자과실,졸음,차-시설,콘크리트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(대형),21톤,램프,조남JC 판교-목포램프,0,0,1,1,1,10,0,0,0,0,30,80,1902100,55
시흥지사,서울외곽순환,일산,95.2,C,2007,6,토요일,주간,10,맑음,20,남자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,TG,시흥영업소,0,0,1,1,3,15,0,0,0,0,0,25,764800,85
시흥지사,서울외곽순환,일산,95.8,C,2007,7,목요일,주간,7,흐림,40,남자,운전자과실,통행위반,차-시설,콘크리트,직선,평탄,건조,양호,트레일러,25톤,TG,시흥TG 3번,0,0,1,2,1,5,0,0,0,0,0,20,1290850,70
시흥지사,서울외곽순환,일산,101.9,B,2007,7,월요일,주간,16,흐림,30,남자,운전자과실,안전거리미확보,차-사람,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,본선,본선,1,0,2,4,1,5,0,0,0,0,10,40,0,225
시흥지사,서울외곽순환,일산,95.7,C,2007,7,화요일,주간,11,흐림,40,남자,차량결함,기타,차-시설,콘크리트,직선,평탄,건조,양호,화물(대형),11톤,TG,시흥TG 2번,0,0,1,2,1,5,0,0,0,0,0,50,5862000,70
시흥지사,서울외곽순환,일산,104.8,C,2007,8,화요일,주간,13,비,0,남자,운전자과실,과속,차-시설,콘크리트,우커브 500 이상,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,1,3,5,0,0,0,0,0,40,1413100,85
시흥지사,서울외곽순환,일산,109.4,C,2007,8,화요일,야간,5,흐림,50,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,2,1,10,0,0,0,0,10,10,830500,70
시흥지사,서울외곽순환,일산,109,C,2007,8,토요일,야간,18,맑음,50,남자,차량결함,타이어 파손,단독,콘크리트,직선,평탄,건조,양호,화물(소형),1.4톤,터널,수암터널,0,0,1,2,3,10,0,0,0,0,95,100,122200,100
